P_median_AGN,P_median_CV,P_median_HM-STAR,P_median_HMXB,P_median_LM-STAR,P_median_LMXB,P_median_NS,P_median_YSO,P_2sig_upp_AGN,P_2sig_upp_CV,P_2sig_upp_HM-STAR,P_2sig_upp_HMXB,P_2sig_upp_LM-STAR,P_2sig_upp_LMXB,P_2sig_upp_NS,P_2sig_upp_YSO,P_2sig_low_AGN,P_2sig_low_CV,P_2sig_low_HM-STAR,P_2sig_low_HMXB,P_2sig_low_LM-STAR,P_2sig_low_LMXB,P_2sig_low_NS,P_2sig_low_YSO,P_AGN,P_CV,P_HM-STAR,P_HMXB,P_LM-STAR,P_LMXB,P_NS,P_YSO,e_P_AGN,e_P_CV,e_P_HM-STAR,e_P_HMXB,e_P_LM-STAR,e_P_LMXB,e_P_NS,e_P_YSO,Class_median,Class_prob_median,Class_prob_2sig_upp,Class_prob_2sig_low,Class,Class_prob,Class_prob_e,name,true_Class,conf_flag,CT
0.0,0.01,0.01,0.0,0.08,0.0,0.0,0.88,0.01,0.07,0.07,0.03,0.24272749999999974,0.02,0.0,0.98,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.66,0.00027,0.01675,0.01862,0.0061600000000000005,0.09157000000000001,0.00263,5e-05,0.86395,0.0017973119735678414,0.02614614925990289,0.019572395833895227,0.010067559572992643,0.060066988797035134,0.005640471160720079,0.0007056897321046959,0.08017559245571958,YSO,0.88,0.98,0.66,YSO,0.86395,0.08017559245571958,2CXO J053449.1-054605,YSO,1,5.5074571011208375
0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.97,0.0,0.01,0.08,0.01,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,5.9999999999999995e-05,0.0017,0.02542,0.00035999999999999997,0.00458,0.00014000000000000001,0.0,0.96774,0.0007726558075864032,0.004350738894593525,0.01990024169751764,0.002115390005383136,0.007146654789107607,0.001175492144500243,0.0,0.02265404170574436,YSO,0.97,1.0,0.91,YSO,0.96774,0.02265404170574436,2CXO J053449.5-052903,YSO,1,22.143951786714062
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.02,0.01,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.00011,0.00132,0.00414,0.00041000000000000005,0.00408,0.00022,0.0,0.98972,0.001299842140257649,0.003670295774330876,0.006730951322488205,0.0020337246706562907,0.007655861297869247,0.0014675672910479283,0.0,0.0120360486234672,YSO,0.99,1.0,0.96,YSO,0.98972,0.0120360486234672,2CXO J053450.4-052020,YSO,1,50.05304228677412
0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.89,0.0,0.01,0.2927274999999997,0.01,0.02,0.01,0.0,0.97,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.7000000000000001,8.999999999999999e-05,0.0016,0.12126,0.00151,0.0026,0.00127,1e-05,0.87166,0.0009448771310560924,0.00405665582178923,0.06598762586096553,0.0038255110161303355,0.005240941467662799,0.0038603111276167877,0.00031622776601683783,0.06766256441062982,YSO,0.89,0.97,0.7000000000000001,YSO,0.87166,0.06766256441062982,2CXO J053450.4-052335,YSO,1,5.614657176881567
0.0,0.01,0.02,0.0,0.04,0.0,0.0,0.92,0.01,0.05,0.07,0.01,0.1,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.00035000000000000005,0.015120000000000001,0.02795,0.00067,0.040310000000000006,4e-05,0.0,0.9155599999999999,0.0019445516915940519,0.014484315496266834,0.01997239085328535,0.002694134064659434,0.02544506536347178,0.0006315051850925682,0.0,0.03637869994666945,YSO,0.92,0.98,0.84,YSO,0.9155599999999999,0.03637869994666945,2CXO J053450.7-052701,YSO,1,14.15717718921317
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,2e-05,0.00016,0.00088,0.00015,0.00131,5.9999999999999995e-05,1e-05,0.99741,0.0004469897088298562,0.0012553788177183728,0.0029041408426648363,0.0012958314624900798,0.003924194095518122,0.0007726558075864034,0.0003162277660168378,0.005293384542985713,YSO,1.0,1.0,0.98,YSO,0.99741,0.005293384542985713,2CXO J053451.5-052513,YSO,1,108.06525651314472
0.0,0.05,0.01,0.0,0.05,0.0,0.0,0.88,0.01,0.14,0.04,0.02,0.16272749999999975,0.022727499999999737,0.0,0.96,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.7000000000000001,0.00074,0.05944000000000001,0.00923,0.00305,0.06033,0.00445,0.00023,0.86253,0.0028036155692712683,0.03414164688546899,0.011332940286418859,0.006036052843865264,0.03927255318200529,0.007453392050137505,0.0016881794780028417,0.06357941051505148,YSO,0.88,0.96,0.7000000000000001,YSO,0.86253,0.06357941051505148,2CXO J053451.7-053924,YSO,1,7.799559397454226
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.01,0.0,0.04,0.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,1e-05,0.00066,0.0009,0.00011,0.008060000000000001,0.00065,0.0,0.98961,0.0003162277660168379,0.0026021474153420255,0.0032558563544174647,0.0010435463521037238,0.012131924150091922,0.0027722166555276995,0.0,0.013376353270859218,YSO,0.99,1.0,0.96,YSO,0.98961,0.013376353270859218,2CXO J053452.0-052443,YSO,1,38.479666180586825
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.02,0.01,0.03,0.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.00085,0.004030000000000001,0.00049,0.00504,0.00058,0.0,0.98901,0.0,0.0031602986389718756,0.006565226744157602,0.002294594771449887,0.007814055250601925,0.002543633242051627,0.0,0.011969259089983966,YSO,0.99,1.0,0.96,YSO,0.98901,0.011969259089983966,2CXO J053452.1-052231,YSO,1,49.737368727006704
0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.84,0.0,0.01,0.33,0.01,0.02,0.0,0.0,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.66,8e-05,0.00063,0.16719,0.0007000000000000001,0.00506,0.00017,1e-05,0.82616,0.0008912880535463238,0.0026664977423973596,0.0728114373255013,0.0026677925551131447,0.007579832046546533,0.0012933571713849093,0.0003162277660168378,0.07377328037234686,YSO,0.84,0.95,0.66,YSO,0.82616,0.07377328037234686,2CXO J053452.6-052945,YSO,1,4.495489095652662
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.03,0.0,0.03,0.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.00011999999999999999,0.0037800000000000004,2e-05,0.0054,0.00038,0.0,0.9903,0.0,0.001089397442069142,0.007973404240045473,0.00044698970882985637,0.009440822481602386,0.002014859712153593,0.0,0.013896154255876082,YSO,0.99,1.0,0.95,YSO,0.9903,0.013896154255876082,2CXO J053452.6-052125,YSO,1,42.203410110885564
0.0,0.02,0.19,0.0,0.04,0.0,0.0,0.73,0.01,0.07,0.39,0.032727499999999736,0.12,0.01,0.0,0.9,0.0,0.0,0.057272499999999976,0.0,0.0,0.0,0.0,0.5372725,0.00045,0.024390000000000002,0.19978,0.00483,0.044219999999999995,0.0008,2e-05,0.72551,0.002168456179451686,0.018081893010823136,0.083614250836463,0.01024089722514468,0.029017815797086358,0.003028063600581924,0.00044698970882985637,0.09257488865783212,YSO,0.73,0.9,0.5372725,YSO,0.72551,0.09257488865783212,2CXO J053452.9-052859,YSO,1,2.9838956107565466
0.0,0.04,0.02,0.0,0.19,0.04,0.0,0.68,0.01,0.11,0.06,0.03,0.39,0.13,0.02,0.8727274999999998,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.46,0.00061,0.04514,0.02195,0.00722,0.19690000000000002,0.048850000000000005,0.0011799999999999998,0.67815,0.0025562539847273453,0.02759967648618624,0.01733776508371532,0.00982691040806662,0.08587878180997427,0.036599412796068445,0.005043117392350985,0.10342327530045586,YSO,0.68,0.8727274999999998,0.46,YSO,0.67815,0.10342327530045586,2CXO J053453.0-052627,YSO,1,2.5422333351573716
0.0,0.02,0.01,0.0,0.06,0.03,0.0,0.87,0.0,0.07,0.05,0.01,0.19,0.12,0.01,0.97,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.67,0.00016,0.0218,0.01094,0.00132,0.0724,0.03438,0.00033,0.8586699999999999,0.0012553788177183715,0.019139653244673118,0.01378791160787254,0.00380421766886072,0.048244870893884316,0.03306219455373024,0.002189953400393693,0.07767988970940463,YSO,0.87,0.97,0.67,YSO,0.8586699999999999,0.07767988970940463,2CXO J053453.1-052400,YSO,1,6.24396660540059
0.0,0.23,0.02,0.0,0.17,0.01,0.0,0.535,0.01,0.41,0.09,0.03,0.35,0.05,0.002727499999999736,0.76,0.0,0.05,0.0,0.0,0.06727249999999999,0.0,0.0,0.35,0.0016699999999999998,0.2291325,0.02424,0.00632,0.1842875,0.01291,0.00031,0.54113,0.004234268417215541,0.09036741649352222,0.034351163042936464,0.01410164729584656,0.07449310583246324,0.01508839154978289,0.0024103339415337687,0.09998610063563997,YSO,0.535,0.76,0.35,YSO,0.54113,0.09998610063563997,2CXO J053453.4-054004,YSO,0,1.6390424758387718
0.0,0.05,0.02,0.0,0.21,0.0,0.0,0.7000000000000001,0.01,0.17272749999999976,0.06272749999999974,0.01,0.4,0.01,0.0,0.8827274999999998,0.0,0.01,0.0,0.0,0.06,0.0,0.0,0.49,0.00221,0.06204,0.01993,0.00182,0.21866,0.0011200000000000001,0.0,0.6942200000000001,0.004799889471533583,0.04179216415771003,0.017314586188959157,0.00512970895021481,0.0872331015957476,0.003627500345797191,0.0,0.09945090287213124,YSO,0.7000000000000001,0.8827274999999998,0.49,YSO,0.6942200000000001,0.09945090287213124,2CXO J053454.2-052135,YSO,1,2.5474062513043303
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.03,0.0,0.012727499999999736,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.00076,0.00015,0.00331,0.00019,0.0016799999999999999,5.9999999999999995e-05,0.0,0.99385,0.003825838082961307,0.0013709045843454527,0.009830592074770508,0.0025436922711622122,0.009405640119952825,0.0007726558075864032,0.0,0.01909036254087232,YSO,1.0,1.0,0.96,YSO,0.99385,0.01909036254087232,2CXO J053454.6-054058,YSO,1,34.24990679471675
0.0,0.0,0.06,0.0,0.04,0.0,0.0,0.885,0.0,0.02,0.17,0.01,0.14,0.022727499999999737,0.0,0.9627274999999997,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.73,5e-05,0.00438,0.06578,0.00088,0.0501,0.00353,0.0,0.87528,0.0007056897321046958,0.0073122547185576784,0.03983438688342497,0.0040794904390428766,0.03473033538847843,0.007175694432637906,0.0,0.0600760412371748,YSO,0.885,0.9627274999999997,0.73,YSO,0.87528,0.0600760412371748,2CXO J053454.8-052512,YSO,1,8.102257344177021
0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.01,0.02,0.02,0.01,0.06,0.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9172725,0.00032,0.00333,0.0024700000000000004,0.0014299999999999998,0.01109,0.00076,0.0,0.9806,0.0017608806605504813,0.006622307373941124,0.00560629383198299,0.004344418715314392,0.01811187289983949,0.0027982548544101976,0.0,0.02380349988145877,YSO,0.99,1.0,0.9172725,YSO,0.9806,0.02380349988145877,2CXO J053454.9-054644,YSO,1,23.13017720392492
0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.04,0.01,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.00053,7.000000000000001e-05,0.00982,0.00034,0.0015400000000000001,0.00013000000000000002,0.0,0.98757,0.002903020414590213,0.0008341437500789629,0.013898228691482977,0.0018675887898271094,0.003980482915959349,0.0011333068359382576,0.0,0.01592635390630101,YSO,0.99,1.0,0.95,YSO,0.98757,0.01592635390630101,2CXO J053454.9-051701,YSO,1,32.783359056050905
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,2.9999999999999997e-05,2.9999999999999997e-05,0.00451,7.000000000000001e-05,0.0016,0.00013000000000000002,0.0,0.99363,0.0005471740119919801,0.0005471740119919799,0.008685351768082591,0.0008341437500789628,0.0049258770045814415,0.0011333068359382571,0.0,0.010827757863026876,YSO,1.0,1.0,0.96,YSO,0.99363,0.010827757863026876,2CXO J053455.0-052659,YSO,1,50.69002422981627
0.0,0.02,0.01,0.0,0.08,0.01,0.0,0.865,0.01,0.08,0.04,0.03,0.18,0.06,0.01,0.96,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.71,0.00037,0.0256,0.01194,0.00694,0.08259,0.014870000000000001,0.00035999999999999997,0.85733,0.0019917497501109583,0.02244423631455844,0.012473651910807515,0.009525078851491318,0.04244046527894214,0.016943145226615105,0.002115390005383139,0.062460166285180245,YSO,0.865,0.96,0.71,YSO,0.85733,0.062460166285180245,2CXO J053455.1-044828,YSO,1,7.385465544374977
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,7.000000000000001e-05,2e-05,0.00029,2e-05,0.00041000000000000005,5e-05,1e-05,0.99913,0.0008341437500789633,0.00044698970882985637,0.0016789040230813415,0.00044698970882985637,0.0020823631374561544,0.0007056897321046963,0.0003162277660168378,0.00302526895535791,YSO,1.0,1.0,0.99,YSO,0.99913,0.00302526895535791,2CXO J053455.5-053606,YSO,1,195.53483529189594
0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.96,0.01,0.022727499999999737,0.04,0.01,0.09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.00106,0.00468,0.01248,0.00076,0.02834,8.999999999999999e-05,2e-05,0.9525699999999999,0.003700012174316469,0.007317865204494487,0.013350199542622114,0.0038778134866748622,0.02480442822682393,0.0009448771310560928,0.00044698970882985626,0.031020273328218044,YSO,0.96,1.0,0.88,YSO,0.9525699999999999,0.031020273328218044,2CXO J053455.8-054126,YSO,1,16.55593266519712
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.02,0.02,0.01,0.032727499999999736,0.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,4e-05,0.00225,0.00312,0.0006900000000000001,0.00701,0.0012900000000000001,2.9999999999999997e-05,0.98557,0.0006315051850925682,0.005335350594475117,0.0062212783496886125,0.0025358096005675046,0.012211019982335994,0.0038013616442467506,0.0005471740119919797,0.017999974974957603,YSO,0.99,1.0,0.94,YSO,0.98557,0.017999974974957603,2CXO J053456.5-052750,YSO,1,32.390856421090966
0.0,0.01,0.0,0.0,0.03,0.0,0.0,0.95,0.02,0.05272749999999974,0.02,0.03,0.11,0.03,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0019299999999999999,0.01149,0.0029100000000000003,0.00539,0.03662,0.00383,0.00011999999999999999,0.93771,0.0048784115138945485,0.014822267019575635,0.005697750816275171,0.008118732278737478,0.026371785511623443,0.007687014387276126,0.0010893974420691408,0.04021284587010691,YSO,0.95,0.99,0.84,YSO,0.93771,0.04021284587010691,2CXO J053456.8-044605,YSO,1,13.533002756057058
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01,0.01,0.002727499999999736,0.01,0.02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,1e-05,0.00054,0.0008200000000000001,0.00023,0.00122,0.0023000000000000004,1e-05,0.99487,0.0003162277660168378,0.00234817246255762,0.003022703547610441,0.0014997831007680241,0.004257902033834237,0.004932984323341635,0.000316227766016838,0.007952757153738952,YSO,1.0,1.0,0.97,YSO,0.99487,0.007952757153738952,2CXO J053456.9-052206,YSO,1,77.02855142371507
0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.98,0.0,0.01,0.05,0.0,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.00017999999999999998,0.00066,0.00975,8.999999999999999e-05,0.01157,0.00019,0.0,0.97756,0.0013301764429463367,0.002602147415342023,0.013439424024790573,0.0009448771310560924,0.013402041438330002,0.0013659303663678339,0.0,0.02089217276596389,YSO,0.98,1.0,0.92,YSO,0.97756,0.02089217276596389,2CXO J053457.1-053329,YSO,1,28.167725151697773
0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.98,0.0,0.02,0.04272749999999974,0.01,0.05,0.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2.9999999999999997e-05,0.0025,0.00901,0.0009,0.00985,0.0009500000000000001,8.999999999999999e-05,0.9766699999999999,0.0005471740119919801,0.005566056142456791,0.012770394785713677,0.00337659612648617,0.014788380445342753,0.0032570090739984306,0.0009448771310560921,0.026696887905218906,YSO,0.98,1.0,0.9,YSO,0.9766699999999999,0.026696887905218906,2CXO J053457.7-052251,YSO,1,23.305140317042458
0.01,0.0,0.015,0.0,0.02,0.0,0.0,0.93,0.05,0.02,0.1,0.01,0.12,0.03,0.01,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7772725,0.01414,0.00196,0.02458,0.0011200000000000001,0.030289999999999997,0.0064,0.00034,0.9211699999999999,0.013966225526442555,0.00529021610015946,0.029653042051413607,0.004956830657806472,0.031144596415524254,0.009398315185623878,0.00197187430844065,0.05342644930636403,YSO,0.93,0.99,0.7772725,YSO,0.9211699999999999,0.05342644930636403,2CXO J053458.0-053758,YSO,1,10.534101741270375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.01,0.02,0.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,8e-05,0.0001,0.00329,0.00049,0.00322,0.00171,5.9999999999999995e-05,0.99105,0.0008912880535463234,0.0009954853042566678,0.008505777345325248,0.0024629181809321153,0.006698990705806098,0.005177132671923976,0.0007726558075864028,0.015080614209140322,YSO,1.0,1.0,0.96,YSO,0.99105,0.015080614209140322,2CXO J053458.1-052847,YSO,1,41.87838558174827
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.01,0.01,0.0,0.02,0.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0009,0.00029,0.00051,4e-05,0.0028799999999999997,0.00055,1e-05,0.99482,0.004734174945268967,0.0020049737953200092,0.002417797705711903,0.0006315051850925681,0.00748074605648137,0.0024090046291577153,0.00031622776601683794,0.011920977716182073,YSO,1.0,1.0,0.97,YSO,0.99482,0.011920977716182073,2CXO J053458.2-054505,YSO,1,51.12638503789129
0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.95,0.03,0.0,0.16,0.01,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.005719999999999999,0.00011,0.05526,0.0006900000000000001,0.00296,4e-05,2.9999999999999997e-05,0.93519,0.00891970633828049,0.0010435463521037236,0.041836379894568815,0.0029719913749425217,0.006861886437816178,0.0006315051850925682,0.0005471740119919801,0.047029519194604553,YSO,0.95,1.0,0.81,YSO,0.93519,0.047029519194604553,2CXO J053458.2-054150,YSO,1,9.90177344761938
0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.98,0.0,0.01,0.02,0.0,0.05,0.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.00019,0.0009599999999999999,0.00372,0.00015,0.015449999999999998,0.00107,0.0,0.97846,0.0014373468495690123,0.0033896740093834806,0.007824501442444934,0.0012161327966052798,0.016427640346908228,0.0036288108614625073,0.0,0.021020710508217147,YSO,0.98,1.0,0.93,YSO,0.97846,0.021020710508217147,2CXO J053458.5-053249,YSO,1,25.715685150610508
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.02,0.01,0.05,0.01,0.03,0.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.00268,0.00028000000000000003,0.00885,0.0011300000000000001,0.00537,0.00088,1e-05,0.9808,0.007738053855943203,0.0017101241254729208,0.013905785517937159,0.00352640546953063,0.008702806377188847,0.0029722776509664138,0.00031622776601683783,0.022204797973704973,YSO,0.99,1.0,0.92,YSO,0.9808,0.022204797973704973,2CXO J053459.1-053621,YSO,1,26.915931730235258
0.0,0.01,0.04,0.0,0.11,0.0,0.0,0.8300000000000001,0.0,0.05,0.1,0.01,0.25,0.03,0.0,0.95,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.66,0.00011,0.015609999999999999,0.03914,0.0011400000000000002,0.11383,0.00557,1e-05,0.82459,0.0010435463521037238,0.014374788156161979,0.02564601563826472,0.003964355699999195,0.05611577389718584,0.009053013700257883,0.00031622776601683794,0.07060748768591982,YSO,0.8300000000000001,0.95,0.66,YSO,0.82459,0.07060748768591982,2CXO J053459.1-052307,YSO,1,5.608757154138434
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.04,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9472725,0.0007700000000000001,0.0,0.0051600000000000005,0.00013000000000000002,0.00387,3e-05,0.0,0.9900399999999999,0.003019307241109494,0.0,0.010765235264047426,0.0012184353017639406,0.007693002163153363,0.0007068235986436783,0.0,0.015749490355133598,YSO,0.99,1.0,0.9472725,YSO,0.9900399999999999,0.015749490355133598,2CXO J053459.2-054559,YSO,1,37.144642344989144
0.0,0.0,0.33,0.01,0.0,0.01,0.0,0.64,0.0,0.03,0.61,0.05,0.03,0.03,0.0,0.8127274999999998,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.3472725,0.00015,0.00545,0.34472,0.012240000000000001,0.00626,0.00818,5.9999999999999995e-05,0.62294,0.0012161327966052795,0.008238043782680775,0.11635660901066366,0.013204421863783235,0.0096179470213193,0.010256353776698264,0.0008928590018570661,0.119703321947577,YSO,0.64,0.8127274999999998,0.3472725,YSO,0.62294,0.119703321947577,2CXO J053459.5-052400,YSO,0,1.1785990060685798
0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.98,0.0,0.02,0.02,0.01,0.05,0.02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,2e-05,0.00282,0.00254,0.00066,0.013120000000000001,0.0025,2.9999999999999997e-05,0.9783099999999999,0.00044698970882985637,0.005803557640041256,0.005672793014078743,0.0028235389801404154,0.015789709145988564,0.00556605614245679,0.0005471740119919797,0.021631269306534275,YSO,0.98,1.0,0.93,YSO,0.9783099999999999,0.021631269306534275,2CXO J053459.6-052539,YSO,1,25.79275155043224
0.0,0.005,0.01,0.0,0.01,0.0,0.0,0.97,0.01,0.04,0.04,0.01,0.07,0.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.000805,0.00848,0.01157,0.00152,0.019649999999999997,0.00061,0.0,0.957365,0.0028257671453890115,0.011340997232087573,0.012625153246376634,0.0041841495082163465,0.019909140460448674,0.0024359461886162112,0.0,0.032250920868975165,YSO,0.97,1.0,0.87,YSO,0.957365,0.032250920868975165,2CXO J053500.1-052301,YSO,1,17.97764373929194
0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.95,0.02,0.03,0.02,0.07,0.07,0.01,0.01,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0039,0.00471,0.004335,0.023039999999999998,0.019,0.0016600000000000002,0.00038,0.942975,0.00663581449665631,0.007534764274525951,0.006926814257344837,0.019497141804339892,0.019564835363038005,0.004226376966417247,0.0019645507016769646,0.03190128629173229,YSO,0.95,0.99,0.87,YSO,0.942975,0.03190128629173229,2CXO J053500.2-052409,YSO,1,17.89811544976607
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.002727499999999736,0.01,0.02,0.01,0.02,0.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.00023,0.00092,0.00281,0.0011200000000000001,0.0033900000000000002,0.00047000000000000004,0.0,0.9910599999999999,0.001499783100768024,0.0029601287746249083,0.0054803224297420615,0.003310068965528745,0.006741910215462187,0.002209973751876701,0.0,0.010294774518287548,YSO,0.99,1.0,0.97,YSO,0.9910599999999999,0.010294774518287548,2CXO J053500.4-052514,YSO,1,57.97313358997729
0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.002727499999999736,0.06,0.01,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.00041000000000000005,0.00023,0.01591,0.00046,0.00219,0.0002,0.0,0.9806,0.0021298911794822854,0.0014997831007680245,0.018212731909397994,0.0020958990416508113,0.004746201262739119,0.0014007005254378833,0.0,0.020348318211932257,YSO,0.99,1.0,0.93,YSO,0.9806,0.020348318211932257,2CXO J053500.8-053808,YSO,1,25.017212886180623
0.0,0.01,0.01,0.0,0.12,0.0,0.0,0.84,0.01,0.09,0.07,0.01,0.2927274999999997,0.01,0.0,0.96,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.65,0.00031,0.02132,0.014150000000000001,0.0009,0.13009,0.00063,0.00015,0.83245,0.001845889299851785,0.023315256833266948,0.025454379297587006,0.0035217044740299287,0.06846882414559112,0.0025903300580832965,0.0016371255847308047,0.07825229019601225,YSO,0.84,0.96,0.65,YSO,0.83245,0.07825229019601225,2CXO J053500.9-044819,YSO,1,4.78704106870897
0.0,0.02,0.0,0.0,0.08,0.0,0.0,0.88,0.0,0.12,0.03,0.01,0.2627274999999997,0.02,0.0,0.98,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.64,5.9999999999999995e-05,0.0315,0.00661,0.00123,0.09346,0.0025,5e-05,0.8645900000000001,0.0007726558075864032,0.030107415306805312,0.010569750215573675,0.0038473239923227033,0.06823697446901265,0.005998832051823584,0.000835582550199678,0.0917859278787144,YSO,0.88,0.98,0.64,YSO,0.8645900000000001,0.0917859278787144,2CXO J053501.1-052406,YSO,1,4.8188727281320505
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.03,0.0,0.02,0.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,5.9999999999999995e-05,0.00479,4e-05,0.00322,0.00035999999999999997,0.0,0.99153,0.0,0.0007726558075864029,0.009068524584414943,0.0006315051850925681,0.0066087272053910115,0.001968317625352746,0.0,0.011929015106093241,YSO,0.99,1.0,0.96,YSO,0.99153,0.011929015106093241,2CXO J053501.2-052144,YSO,1,46.993124649077345
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,1e-05,8e-05,0.00156,0.00014000000000000001,0.0014199999999999998,0.00045,0.0,0.99634,0.00031622776601683794,0.0008912880535463235,0.0040475650436753675,0.0011754921445002436,0.003999949949636821,0.002214136943010166,0.0,0.006651965773261991,YSO,1.0,1.0,0.98,YSO,0.99634,0.006651965773261991,2CXO J053501.3-052022,YSO,1,92.97417027158454
